,y1_countyname,y1_state,y2_countyname,y2_state,n2_inflow,agi_perThou_inflow,agi_inflow,yr_range,year1,year2,mig_direction1,unique_tag,secondary_county
421713,Contra Costa County,CA,Lane County,OR,109,6527,6527000,2021,2020,2021,inflow,Lane County-Contra Costa County-CA-2021,"Contra Costa County, CA"
421714,Sacramento County,CA,Lane County,OR,119,3757,3757000,2021,2020,2021,inflow,Lane County-Sacramento County-CA-2021,"Sacramento County, CA"
421715,Josephine County,OR,Lane County,OR,108,2743,2743000,2021,2020,2021,inflow,Lane County-Josephine County-OR-2021,"Josephine County, OR"
421716,Alameda County,CA,Lane County,OR,104,7986,7986000,2021,2020,2021,inflow,Lane County-Alameda County-CA-2021,"Alameda County, CA"
421717,Ada County,ID,Lane County,OR,112,3756,3756000,2021,2020,2021,inflow,Lane County-Ada County-ID-2021,"Ada County, ID"
421718,Salt Lake County,UT,Lane County,OR,115,4170,4170000,2021,2020,2021,inflow,Lane County-Salt Lake County-UT-2021,"Salt Lake County, UT"
421719,San Bernardino County,CA,Lane County,OR,120,3094,3094000,2021,2020,2021,inflow,Lane County-San Bernardino County-CA-2021,"San Bernardino County, CA"
421720,Pierce County,WA,Lane County,OR,105,3833,3833000,2021,2020,2021,inflow,Lane County-Pierce County-WA-2021,"Pierce County, WA"
421721,Sonoma County,CA,Lane County,OR,92,4302,4302000,2021,2020,2021,inflow,Lane County-Sonoma County-CA-2021,"Sonoma County, CA"
421722,Snohomish County,WA,Lane County,OR,82,3662,3662000,2021,2020,2021,inflow,Lane County-Snohomish County-WA-2021,"Snohomish County, WA"
421723,Ventura County,CA,Lane County,OR,70,2937,2937000,2021,2020,2021,inflow,Lane County-Ventura County-CA-2021,"Ventura County, CA"
421724,Curry County,OR,Lane County,OR,73,2419,2419000,2021,2020,2021,inflow,Lane County-Curry County-OR-2021,"Curry County, OR"
421725,Washoe County,NV,Lane County,OR,71,2227,2227000,2021,2020,2021,inflow,Lane County-Washoe County-NV-2021,"Washoe County, NV"
421726,Yamhill County,OR,Lane County,OR,76,3211,3211000,2021,2020,2021,inflow,Lane County-Yamhill County-OR-2021,"Yamhill County, OR"
421727,Spokane County,WA,Lane County,OR,68,2461,2461000,2021,2020,2021,inflow,Lane County-Spokane County-WA-2021,"Spokane County, WA"
421728,Humboldt County,CA,Lane County,OR,70,1886,1886000,2021,2020,2021,inflow,Lane County-Humboldt County-CA-2021,"Humboldt County, CA"
421729,Pima County,AZ,Lane County,OR,59,1877,1877000,2021,2020,2021,inflow,Lane County-Pima County-AZ-2021,"Pima County, AZ"
421730,Honolulu County,HI,Lane County,OR,67,1859,1859000,2021,2020,2021,inflow,Lane County-Honolulu County-HI-2021,"Honolulu County, HI"
421731,Travis County,TX,Lane County,OR,54,3017,3017000,2021,2020,2021,inflow,Lane County-Travis County-TX-2021,"Travis County, TX"
421732,Thurston County,WA,Lane County,OR,64,1987,1987000,2021,2020,2021,inflow,Lane County-Thurston County-WA-2021,"Thurston County, WA"
421733,Butte County,CA,Lane County,OR,58,1851,1851000,2021,2020,2021,inflow,Lane County-Butte County-CA-2021,"Butte County, CA"
421734,San Francisco County,CA,Lane County,OR,45,3000,3000000,2021,2020,2021,inflow,Lane County-San Francisco County-CA-2021,"San Francisco County, CA"
421735,Santa Cruz County,CA,Lane County,OR,65,2450,2450000,2021,2020,2021,inflow,Lane County-Santa Cruz County-CA-2021,"Santa Cruz County, CA"
421736,Umatilla County,OR,Lane County,OR,45,1504,1504000,2021,2020,2021,inflow,Lane County-Umatilla County-OR-2021,"Umatilla County, OR"
421737,Kern County,CA,Lane County,OR,47,1925,1925000,2021,2020,2021,inflow,Lane County-Kern County-CA-2021,"Kern County, CA"
421738,San Luis Obispo County,CA,Lane County,OR,46,1695,1695000,2021,2020,2021,inflow,Lane County-San Luis Obispo County-CA-2021,"San Luis Obispo County, CA"
421739,El Paso County,CO,Lane County,OR,47,1566,1566000,2021,2020,2021,inflow,Lane County-El Paso County-CO-2021,"El Paso County, CO"
421740,Cook County,IL,Lane County,OR,37,2378,2378000,2021,2020,2021,inflow,Lane County-Cook County-IL-2021,"Cook County, IL"
421741,Placer County,CA,Lane County,OR,42,1589,1589000,2021,2020,2021,inflow,Lane County-Placer County-CA-2021,"Placer County, CA"
421742,Crook County,OR,Lane County,OR,54,1247,1247000,2021,2020,2021,inflow,Lane County-Crook County-OR-2021,"Crook County, OR"
421743,Harris County,TX,Lane County,OR,51,1620,1620000,2021,2020,2021,inflow,Lane County-Harris County-TX-2021,"Harris County, TX"
421744,Santa Barbara County,CA,Lane County,OR,46,1754,1754000,2021,2020,2021,inflow,Lane County-Santa Barbara County-CA-2021,"Santa Barbara County, CA"
421745,Boulder County,CO,Lane County,OR,53,1941,1941000,2021,2020,2021,inflow,Lane County-Boulder County-CO-2021,"Boulder County, CO"
421746,Bexar County,TX,Lane County,OR,38,1110,1110000,2021,2020,2021,inflow,Lane County-Bexar County-TX-2021,"Bexar County, TX"
421747,San Joaquin County,CA,Lane County,OR,37,1070,1070000,2021,2020,2021,inflow,Lane County-San Joaquin County-CA-2021,"San Joaquin County, CA"
421748,Utah County,UT,Lane County,OR,55,1467,1467000,2021,2020,2021,inflow,Lane County-Utah County-UT-2021,"Utah County, UT"
421749,Shasta County,CA,Lane County,OR,37,1022,1022000,2021,2020,2021,inflow,Lane County-Shasta County-CA-2021,"Shasta County, CA"
421750,Denver County,CO,Lane County,OR,33,1802,1802000,2021,2020,2021,inflow,Lane County-Denver County-CO-2021,"Denver County, CO"
421751,Bernalillo County,NM,Lane County,OR,48,1652,1652000,2021,2020,2021,inflow,Lane County-Bernalillo County-NM-2021,"Bernalillo County, NM"
421752,Solano County,CA,Lane County,OR,28,1344,1344000,2021,2020,2021,inflow,Lane County-Solano County-CA-2021,"Solano County, CA"
421753,Clatsop County,OR,Lane County,OR,40,1291,1291000,2021,2020,2021,inflow,Lane County-Clatsop County-OR-2021,"Clatsop County, OR"
421754,Jefferson County,OR,Lane County,OR,29,865,865000,2021,2020,2021,inflow,Lane County-Jefferson County-OR-2021,"Jefferson County, OR"
421755,Tillamook County,OR,Lane County,OR,29,1525,1525000,2021,2020,2021,inflow,Lane County-Tillamook County-OR-2021,"Tillamook County, OR"
421756,Benton County,WA,Lane County,OR,42,1301,1301000,2021,2020,2021,inflow,Lane County-Benton County-WA-2021,"Benton County, WA"
421757,San Mateo County,CA,Lane County,OR,33,2664,2664000,2021,2020,2021,inflow,Lane County-San Mateo County-CA-2021,"San Mateo County, CA"
421758,Fresno County,CA,Lane County,OR,30,1691,1691000,2021,2020,2021,inflow,Lane County-Fresno County-CA-2021,"Fresno County, CA"
421759,New York County,NY,Lane County,OR,22,1191,1191000,2021,2020,2021,inflow,Lane County-New York County-NY-2021,"New York County, NY"
421760,Dallas County,TX,Lane County,OR,42,1800,1800000,2021,2020,2021,inflow,Lane County-Dallas County-TX-2021,"Dallas County, TX"
421768,Lincoln County Total Migration-US and Foreign,OR,Lincoln County,OR,3404,155914,155914000,2021,2020,2021,inflow,Lincoln County total migration-2021,"Lincoln County Total Migration-US and Foreign, OR"
421773,Multnomah County,OR,Lincoln County,OR,251,14258,14258000,2021,2020,2021,inflow,Lincoln County-Multnomah County-OR-2021,"Multnomah County, OR"
421774,Marion County,OR,Lincoln County,OR,166,6726,6726000,2021,2020,2021,inflow,Lincoln County-Marion County-OR-2021,"Marion County, OR"
421775,Clackamas County,OR,Lincoln County,OR,145,5791,5791000,2021,2020,2021,inflow,Lincoln County-Clackamas County-OR-2021,"Clackamas County, OR"
421776,Lane County,OR,Lincoln County,OR,151,8761,8761000,2021,2020,2021,inflow,Lincoln County-Lane County-OR-2021,"Lane County, OR"
421777,Washington County,OR,Lincoln County,OR,158,7660,7660000,2021,2020,2021,inflow,Lincoln County-Washington County-OR-2021,"Washington County, OR"
421778,Benton County,OR,Lincoln County,OR,122,3659,3659000,2021,2020,2021,inflow,Lincoln County-Benton County-OR-2021,"Benton County, OR"
421779,Linn County,OR,Lincoln County,OR,96,2958,2958000,2021,2020,2021,inflow,Lincoln County-Linn County-OR-2021,"Linn County, OR"
421780,Deschutes County,OR,Lincoln County,OR,93,4395,4395000,2021,2020,2021,inflow,Lincoln County-Deschutes County-OR-2021,"Deschutes County, OR"
421781,Yamhill County,OR,Lincoln County,OR,87,2321,2321000,2021,2020,2021,inflow,Lincoln County-Yamhill County-OR-2021,"Yamhill County, OR"
421782,Maricopa County,AZ,Lincoln County,OR,59,2615,2615000,2021,2020,2021,inflow,Lincoln County-Maricopa County-AZ-2021,"Maricopa County, AZ"
421783,Polk County,OR,Lincoln County,OR,70,2617,2617000,2021,2020,2021,inflow,Lincoln County-Polk County-OR-2021,"Polk County, OR"
421784,Tillamook County,OR,Lincoln County,OR,66,1741,1741000,2021,2020,2021,inflow,Lincoln County-Tillamook County-OR-2021,"Tillamook County, OR"
421785,Los Angeles County,CA,Lincoln County,OR,56,2865,2865000,2021,2020,2021,inflow,Lincoln County-Los Angeles County-CA-2021,"Los Angeles County, CA"
421786,Clark County,WA,Lincoln County,OR,62,2909,2909000,2021,2020,2021,inflow,Lincoln County-Clark County-WA-2021,"Clark County, WA"
421787,King County,WA,Lincoln County,OR,46,3994,3994000,2021,2020,2021,inflow,Lincoln County-King County-WA-2021,"King County, WA"
421788,Clark County,NV,Lincoln County,OR,43,1489,1489000,2021,2020,2021,inflow,Lincoln County-Clark County-NV-2021,"Clark County, NV"
421789,Ada County,ID,Lincoln County,OR,50,1235,1235000,2021,2020,2021,inflow,Lincoln County-Ada County-ID-2021,"Ada County, ID"
421790,Douglas County,OR,Lincoln County,OR,34,1710,1710000,2021,2020,2021,inflow,Lincoln County-Douglas County-OR-2021,"Douglas County, OR"
421798,Linn County Total Migration-US and Foreign,OR,Linn County,OR,7689,210130,210130000,2021,2020,2021,inflow,Linn County total migration-2021,"Linn County Total Migration-US and Foreign, OR"
421803,Marion County,OR,Linn County,OR,1548,40855,40855000,2021,2020,2021,inflow,Linn County-Marion County-OR-2021,"Marion County, OR"
421804,Benton County,OR,Linn County,OR,1275,38339,38339000,2021,2020,2021,inflow,Linn County-Benton County-OR-2021,"Benton County, OR"
421805,Lane County,OR,Linn County,OR,969,24893,24893000,2021,2020,2021,inflow,Linn County-Lane County-OR-2021,"Lane County, OR"
421806,Polk County,OR,Linn County,OR,283,8061,8061000,2021,2020,2021,inflow,Linn County-Polk County-OR-2021,"Polk County, OR"
421807,Multnomah County,OR,Linn County,OR,176,5959,5959000,2021,2020,2021,inflow,Linn County-Multnomah County-OR-2021,"Multnomah County, OR"
421808,Washington County,OR,Linn County,OR,222,8586,8586000,2021,2020,2021,inflow,Linn County-Washington County-OR-2021,"Washington County, OR"
421809,Clackamas County,OR,Linn County,OR,164,6157,6157000,2021,2020,2021,inflow,Linn County-Clackamas County-OR-2021,"Clackamas County, OR"
421810,Deschutes County,OR,Linn County,OR,114,2749,2749000,2021,2020,2021,inflow,Linn County-Deschutes County-OR-2021,"Deschutes County, OR"
421811,Lincoln County,OR,Linn County,OR,107,2803,2803000,2021,2020,2021,inflow,Linn County-Lincoln County-OR-2021,"Lincoln County, OR"
421812,Douglas County,OR,Linn County,OR,89,2689,2689000,2021,2020,2021,inflow,Linn County-Douglas County-OR-2021,"Douglas County, OR"
421813,Yamhill County,OR,Linn County,OR,103,2374,2374000,2021,2020,2021,inflow,Linn County-Yamhill County-OR-2021,"Yamhill County, OR"
421814,Los Angeles County,CA,Linn County,OR,64,2310,2310000,2021,2020,2021,inflow,Linn County-Los Angeles County-CA-2021,"Los Angeles County, CA"
421815,Maricopa County,AZ,Linn County,OR,67,2296,2296000,2021,2020,2021,inflow,Linn County-Maricopa County-AZ-2021,"Maricopa County, AZ"
421816,Coos County,OR,Linn County,OR,79,2270,2270000,2021,2020,2021,inflow,Linn County-Coos County-OR-2021,"Coos County, OR"
421817,Clark County,WA,Linn County,OR,74,1670,1670000,2021,2020,2021,inflow,Linn County-Clark County-WA-2021,"Clark County, WA"
421818,Jackson County,OR,Linn County,OR,69,1335,1335000,2021,2020,2021,inflow,Linn County-Jackson County-OR-2021,"Jackson County, OR"
421819,Klamath County,OR,Linn County,OR,62,1635,1635000,2021,2020,2021,inflow,Linn County-Klamath County-OR-2021,"Klamath County, OR"
421820,San Diego County,CA,Linn County,OR,57,1408,1408000,2021,2020,2021,inflow,Linn County-San Diego County-CA-2021,"San Diego County, CA"
421821,Riverside County,CA,Linn County,OR,61,1413,1413000,2021,2020,2021,inflow,Linn County-Riverside County-CA-2021,"Riverside County, CA"
421822,Pierce County,WA,Linn County,OR,49,1336,1336000,2021,2020,2021,inflow,Linn County-Pierce County-WA-2021,"Pierce County, WA"
421823,Clark County,NV,Linn County,OR,48,1175,1175000,2021,2020,2021,inflow,Linn County-Clark County-NV-2021,"Clark County, NV"
421824,King County,WA,Linn County,OR,44,1207,1207000,2021,2020,2021,inflow,Linn County-King County-WA-2021,"King County, WA"
421825,San Bernardino County,CA,Linn County,OR,47,806,806000,2021,2020,2021,inflow,Linn County-San Bernardino County-CA-2021,"San Bernardino County, CA"
421826,Josephine County,OR,Linn County,OR,26,795,795000,2021,2020,2021,inflow,Linn County-Josephine County-OR-2021,"Josephine County, OR"
421834,Malheur County Total Migration-US and Foreign,OR,Malheur County,OR,1460,29170,29170000,2021,2020,2021,inflow,Malheur County total migration-2021,"Malheur County Total Migration-US and Foreign, OR"
421839,Ada County,ID,Malheur County,OR,203,4826,4826000,2021,2020,2021,inflow,Malheur County-Ada County-ID-2021,"Ada County, ID"
421840,Canyon County,ID,Malheur County,OR,241,4202,4202000,2021,2020,2021,inflow,Malheur County-Canyon County-ID-2021,"Canyon County, ID"
421841,Payette County,ID,Malheur County,OR,241,4381,4381000,2021,2020,2021,inflow,Malheur County-Payette County-ID-2021,"Payette County, ID"
421842,Washington County,ID,Malheur County,OR,49,1126,1126000,2021,2020,2021,inflow,Malheur County-Washington County-ID-2021,"Washington County, ID"
421843,Multnomah County,OR,Malheur County,OR,34,570,570000,2021,2020,2021,inflow,Malheur County-Multnomah County-OR-2021,"Multnomah County, OR"
421850,Marion County Total Migration-US and Foreign,OR,Marion County,OR,15966,501188,501188000,2021,2020,2021,inflow,Marion County total migration-2021,"Marion County Total Migration-US and Foreign, OR"
421855,Polk County,OR,Marion County,OR,2208,63857,63857000,2021,2020,2021,inflow,Marion County-Polk County-OR-2021,"Polk County, OR"
421856,Clackamas County,OR,Marion County,OR,1738,60459,60459000,2021,2020,2021,inflow,Marion County-Clackamas County-OR-2021,"Clackamas County, OR"
421857,Washington County,OR,Marion County,OR,1534,48869,48869000,2021,2020,2021,inflow,Marion County-Washington County-OR-2021,"Washington County, OR"
421858,Multnomah County,OR,Marion County,OR,1140,39266,39266000,2021,2020,2021,inflow,Marion County-Multnomah County-OR-2021,"Multnomah County, OR"
421859,Linn County,OR,Marion County,OR,1018,31366,31366000,2021,2020,2021,inflow,Marion County-Linn County-OR-2021,"Linn County, OR"
421860,Lane County,OR,Marion County,OR,486,13986,13986000,2021,2020,2021,inflow,Marion County-Lane County-OR-2021,"Lane County, OR"
421861,Yamhill County,OR,Marion County,OR,522,12872,12872000,2021,2020,2021,inflow,Marion County-Yamhill County-OR-2021,"Yamhill County, OR"
421862,Umatilla County,OR,Marion County,OR,284,1175,1175000,2021,2020,2021,inflow,Marion County-Umatilla County-OR-2021,"Umatilla County, OR"
421863,Benton County,OR,Marion County,OR,286,9635,9635000,2021,2020,2021,inflow,Marion County-Benton County-OR-2021,"Benton County, OR"
421864,Los Angeles County,CA,Marion County,OR,263,8293,8293000,2021,2020,2021,inflow,Marion County-Los Angeles County-CA-2021,"Los Angeles County, CA"
421865,Clark County,WA,Marion County,OR,265,11081,11081000,2021,2020,2021,inflow,Marion County-Clark County-WA-2021,"Clark County, WA"
421866,Deschutes County,OR,Marion County,OR,209,6094,6094000,2021,2020,2021,inflow,Marion County-Deschutes County-OR-2021,"Deschutes County, OR"
421867,Maricopa County,AZ,Marion County,OR,183,6169,6169000,2021,2020,2021,inflow,Marion County-Maricopa County-AZ-2021,"Maricopa County, AZ"
421868,Lincoln County,OR,Marion County,OR,194,5448,5448000,2021,2020,2021,inflow,Marion County-Lincoln County-OR-2021,"Lincoln County, OR"
421869,Jefferson County,OR,Marion County,OR,128,566,566000,2021,2020,2021,inflow,Marion County-Jefferson County-OR-2021,"Jefferson County, OR"
421870,Jackson County,OR,Marion County,OR,139,3296,3296000,2021,2020,2021,inflow,Marion County-Jackson County-OR-2021,"Jackson County, OR"
421871,King County,WA,Marion County,OR,127,5427,5427000,2021,2020,2021,inflow,Marion County-King County-WA-2021,"King County, WA"
421872,San Diego County,CA,Marion County,OR,150,5431,5431000,2021,2020,2021,inflow,Marion County-San Diego County-CA-2021,"San Diego County, CA"
421873,Riverside County,CA,Marion County,OR,141,6134,6134000,2021,2020,2021,inflow,Marion County-Riverside County-CA-2021,"Riverside County, CA"
421874,Pierce County,WA,Marion County,OR,102,3520,3520000,2021,2020,2021,inflow,Marion County-Pierce County-WA-2021,"Pierce County, WA"
421875,Clark County,NV,Marion County,OR,117,3073,3073000,2021,2020,2021,inflow,Marion County-Clark County-NV-2021,"Clark County, NV"
421876,Douglas County,OR,Marion County,OR,89,2063,2063000,2021,2020,2021,inflow,Marion County-Douglas County-OR-2021,"Douglas County, OR"
421877,Orange County,CA,Marion County,OR,107,3865,3865000,2021,2020,2021,inflow,Marion County-Orange County-CA-2021,"Orange County, CA"
421878,Snohomish County,WA,Marion County,OR,78,3253,3253000,2021,2020,2021,inflow,Marion County-Snohomish County-WA-2021,"Snohomish County, WA"
421879,Sacramento County,CA,Marion County,OR,84,2576,2576000,2021,2020,2021,inflow,Marion County-Sacramento County-CA-2021,"Sacramento County, CA"
421880,Coos County,OR,Marion County,OR,72,1180,1180000,2021,2020,2021,inflow,Marion County-Coos County-OR-2021,"Coos County, OR"
